datetime,subject,raw,eid,pid,process_name,user,is_src,protocol,src_ip,src_port,src_hostname,dst_ip,dst_port,dst_hostname
2022-08-05 21:57:44+00:00,ACC-10,"<Event xmlns=""http://schemas.microsoft.com/win/2004/08/events/event"">
  <System>
    <Provider Name=""Microsoft-Windows-Sysmon"" Guid=""{5770385F-C22A-43E0-BF4C-06F5698FFBD9}""/>
    <EventID>3</EventID>
    <Version>5</Version>
    <Level>4</Level>
    <Task>3</Task>
    <Opcode>0</Opcode>
    <Keywords>0x8000000000000000</Keywords>
    <TimeCreated SystemTime=""2022-08-05T21:57:44.769210600Z""/>
    <EventRecordID>135243</EventRecordID>
    <Correlation/>
    <Execution ProcessID=""1428"" ThreadID=""1928""/>
    <Channel>Microsoft-Windows-Sysmon/Operational</Channel>
    <Computer>ACC-10.corp.net</Computer>
    <Security UserID=""S-1-5-18""/>
  </System>
  <EventData>
    <Data Name=""RuleName""/>
    <Data Name=""UtcTime"">2022-08-05 21:57:39.714</Data>
    <Data Name=""ProcessGuid"">{140A6FA9-8EDF-62ED-0000-0010D81B7D01}</Data>
    <Data Name=""ProcessId"">364</Data>
    <Data Name=""Image"">C:\Windows\SysWOW64\rundll32.exe</Data>
    <Data Name=""User"">CORP\Joann.Sims</Data>
    <Data Name=""Protocol"">tcp</Data>
    <Data Name=""Initiated"">true</Data>
    <Data Name=""SourceIsIpv6"">false</Data>
    <Data Name=""SourceIp"">172.17.11.184</Data>
    <Data Name=""SourceHostname"">ACC-10.corp.net</Data>
    <Data Name=""SourcePort"">54222</Data>
    <Data Name=""SourcePortName""/>
    <Data Name=""DestinationIsIpv6"">false</Data>
    <Data Name=""DestinationIp"">73.245.147.162</Data>
    <Data Name=""DestinationHostname"">c-73-245-147-162.hsd1.fl.comcast.net</Data>
    <Data Name=""DestinationPort"">443</Data>
    <Data Name=""DestinationPortName"">https</Data>
  </EventData>
</Event>
",3,364,C:\Windows\SysWOW64\rundll32.exe,CORP\Joann.Sims,true,tcp,172.17.11.184,54222,ACC-10.corp.net,73.245.147.162,443,c-73-245-147-162.hsd1.fl.comcast.net
2022-08-05 21:57:44+00:00,ACC-10,"<Event xmlns=""http://schemas.microsoft.com/win/2004/08/events/event"">
  <System>
    <Provider Name=""Microsoft-Windows-Sysmon"" Guid=""{5770385F-C22A-43E0-BF4C-06F5698FFBD9}""/>
    <EventID>3</EventID>
    <Version>5</Version>
    <Level>4</Level>
    <Task>3</Task>
    <Opcode>0</Opcode>
    <Keywords>0x8000000000000000</Keywords>
    <TimeCreated SystemTime=""2022-08-05T21:57:44.769210600Z""/>
    <EventRecordID>135244</EventRecordID>
    <Correlation/>
    <Execution ProcessID=""1428"" ThreadID=""1928""/>
    <Channel>Microsoft-Windows-Sysmon/Operational</Channel>
    <Computer>ACC-10.corp.net</Computer>
    <Security UserID=""S-1-5-18""/>
  </System>
  <EventData>
    <Data Name=""RuleName""/>
    <Data Name=""UtcTime"">2022-08-05 21:57:39.724</Data>
    <Data Name=""ProcessGuid"">{140A6FA9-8EDF-62ED-0000-0010D81B7D01}</Data>
    <Data Name=""ProcessId"">364</Data>
    <Data Name=""Image"">C:\Windows\SysWOW64\rundll32.exe</Data>
    <Data Name=""User"">CORP\Joann.Sims</Data>
    <Data Name=""Protocol"">tcp</Data>
    <Data Name=""Initiated"">true</Data>
    <Data Name=""SourceIsIpv6"">false</Data>
    <Data Name=""SourceIp"">172.17.11.184</Data>
    <Data Name=""SourceHostname"">ACC-10.corp.net</Data>
    <Data Name=""SourcePort"">54223</Data>
    <Data Name=""SourcePortName""/>
    <Data Name=""DestinationIsIpv6"">false</Data>
    <Data Name=""DestinationIp"">73.245.147.162</Data>
    <Data Name=""DestinationHostname"">c-73-245-147-162.hsd1.fl.comcast.net</Data>
    <Data Name=""DestinationPort"">443</Data>
    <Data Name=""DestinationPortName"">https</Data>
  </EventData>
</Event>
",3,364,C:\Windows\SysWOW64\rundll32.exe,CORP\Joann.Sims,true,tcp,172.17.11.184,54223,ACC-10.corp.net,73.245.147.162,443,c-73-245-147-162.hsd1.fl.comcast.net
2022-08-05 21:58:17+00:00,ACC-10,"<Event xmlns=""http://schemas.microsoft.com/win/2004/08/events/event"">
  <System>
    <Provider Name=""Microsoft-Windows-Sysmon"" Guid=""{5770385F-C22A-43E0-BF4C-06F5698FFBD9}""/>
    <EventID>3</EventID>
    <Version>5</Version>
    <Level>4</Level>
    <Task>3</Task>
    <Opcode>0</Opcode>
    <Keywords>0x8000000000000000</Keywords>
    <TimeCreated SystemTime=""2022-08-05T21:58:17.530570100Z""/>
    <EventRecordID>135447</EventRecordID>
    <Correlation/>
    <Execution ProcessID=""1428"" ThreadID=""1928""/>
    <Channel>Microsoft-Windows-Sysmon/Operational</Channel>
    <Computer>ACC-10.corp.net</Computer>
    <Security UserID=""S-1-5-18""/>
  </System>
  <EventData>
    <Data Name=""RuleName""/>
    <Data Name=""UtcTime"">2022-08-05 21:58:12.202</Data>
    <Data Name=""ProcessGuid"">{140A6FA9-8EDF-62ED-0000-0010D81B7D01}</Data>
    <Data Name=""ProcessId"">364</Data>
    <Data Name=""Image"">C:\Windows\SysWOW64\rundll32.exe</Data>
    <Data Name=""User"">CORP\Joann.Sims</Data>
    <Data Name=""Protocol"">tcp</Data>
    <Data Name=""Initiated"">true</Data>
    <Data Name=""SourceIsIpv6"">false</Data>
    <Data Name=""SourceIp"">172.17.11.184</Data>
    <Data Name=""SourceHostname"">ACC-10.corp.net</Data>
    <Data Name=""SourcePort"">54270</Data>
    <Data Name=""SourcePortName""/>
    <Data Name=""DestinationIsIpv6"">false</Data>
    <Data Name=""DestinationIp"">82.144.131.5</Data>
    <Data Name=""DestinationHostname"">5-131.gtt-net.cz</Data>
    <Data Name=""DestinationPort"">443</Data>
    <Data Name=""DestinationPortName"">https</Data>
  </EventData>
</Event>
",3,364,C:\Windows\SysWOW64\rundll32.exe,CORP\Joann.Sims,true,tcp,172.17.11.184,54270,ACC-10.corp.net,82.144.131.5,443,5-131.gtt-net.cz
2022-08-05 21:58:17+00:00,ACC-10,"<Event xmlns=""http://schemas.microsoft.com/win/2004/08/events/event"">
  <System>
    <Provider Name=""Microsoft-Windows-Sysmon"" Guid=""{5770385F-C22A-43E0-BF4C-06F5698FFBD9}""/>
    <EventID>3</EventID>
    <Version>5</Version>
    <Level>4</Level>
    <Task>3</Task>
    <Opcode>0</Opcode>
    <Keywords>0x8000000000000000</Keywords>
    <TimeCreated SystemTime=""2022-08-05T21:58:17.530570100Z""/>
    <EventRecordID>135448</EventRecordID>
    <Correlation/>
    <Execution ProcessID=""1428"" ThreadID=""1928""/>
    <Channel>Microsoft-Windows-Sysmon/Operational</Channel>
    <Computer>ACC-10.corp.net</Computer>
    <Security UserID=""S-1-5-18""/>
  </System>
  <EventData>
    <Data Name=""RuleName""/>
    <Data Name=""UtcTime"">2022-08-05 21:58:12.219</Data>
    <Data Name=""ProcessGuid"">{140A6FA9-8EDF-62ED-0000-0010D81B7D01}</Data>
    <Data Name=""ProcessId"">364</Data>
    <Data Name=""Image"">C:\Windows\SysWOW64\rundll32.exe</Data>
    <Data Name=""User"">CORP\Joann.Sims</Data>
    <Data Name=""Protocol"">tcp</Data>
    <Data Name=""Initiated"">true</Data>
    <Data Name=""SourceIsIpv6"">false</Data>
    <Data Name=""SourceIp"">172.17.11.184</Data>
    <Data Name=""SourceHostname"">ACC-10.corp.net</Data>
    <Data Name=""SourcePort"">54271</Data>
    <Data Name=""SourcePortName""/>
    <Data Name=""DestinationIsIpv6"">false</Data>
    <Data Name=""DestinationIp"">82.144.131.5</Data>
    <Data Name=""DestinationHostname"">5-131.gtt-net.cz</Data>
    <Data Name=""DestinationPort"">443</Data>
    <Data Name=""DestinationPortName"">https</Data>
  </EventData>
</Event>
",3,364,C:\Windows\SysWOW64\rundll32.exe,CORP\Joann.Sims,true,tcp,172.17.11.184,54271,ACC-10.corp.net,82.144.131.5,443,5-131.gtt-net.cz
2022-08-05 21:59:17+00:00,ACC-10,"<Event xmlns=""http://schemas.microsoft.com/win/2004/08/events/event"">
  <System>
    <Provider Name=""Microsoft-Windows-Sysmon"" Guid=""{5770385F-C22A-43E0-BF4C-06F5698FFBD9}""/>
    <EventID>3</EventID>
    <Version>5</Version>
    <Level>4</Level>
    <Task>3</Task>
    <Opcode>0</Opcode>
    <Keywords>0x8000000000000000</Keywords>
    <TimeCreated SystemTime=""2022-08-05T21:59:17.390583500Z""/>
    <EventRecordID>135841</EventRecordID>
    <Correlation/>
    <Execution ProcessID=""1428"" ThreadID=""1928""/>
    <Channel>Microsoft-Windows-Sysmon/Operational</Channel>
    <Computer>ACC-10.corp.net</Computer>
    <Security UserID=""S-1-5-18""/>
  </System>
  <EventData>
    <Data Name=""RuleName""/>
    <Data Name=""UtcTime"">2022-08-05 21:59:11.981</Data>
    <Data Name=""ProcessGuid"">{140A6FA9-8EDF-62ED-0000-0010D81B7D01}</Data>
    <Data Name=""ProcessId"">364</Data>
    <Data Name=""Image"">C:\Windows\SysWOW64\rundll32.exe</Data>
    <Data Name=""User"">CORP\Joann.Sims</Data>
    <Data Name=""Protocol"">tcp</Data>
    <Data Name=""Initiated"">true</Data>
    <Data Name=""SourceIsIpv6"">false</Data>
    <Data Name=""SourceIp"">172.17.11.184</Data>
    <Data Name=""SourceHostname"">ACC-10.corp.net</Data>
    <Data Name=""SourcePort"">54364</Data>
    <Data Name=""SourcePortName""/>
    <Data Name=""DestinationIsIpv6"">false</Data>
    <Data Name=""DestinationIp"">73.245.147.162</Data>
    <Data Name=""DestinationHostname"">c-73-245-147-162.hsd1.fl.comcast.net</Data>
    <Data Name=""DestinationPort"">443</Data>
    <Data Name=""DestinationPortName"">https</Data>
  </EventData>
</Event>
",3,364,C:\Windows\SysWOW64\rundll32.exe,CORP\Joann.Sims,true,tcp,172.17.11.184,54364,ACC-10.corp.net,73.245.147.162,443,c-73-245-147-162.hsd1.fl.comcast.net
2022-08-05 21:59:17+00:00,ACC-10,"<Event xmlns=""http://schemas.microsoft.com/win/2004/08/events/event"">
  <System>
    <Provider Name=""Microsoft-Windows-Sysmon"" Guid=""{5770385F-C22A-43E0-BF4C-06F5698FFBD9}""/>
    <EventID>3</EventID>
    <Version>5</Version>
    <Level>4</Level>
    <Task>3</Task>
    <Opcode>0</Opcode>
    <Keywords>0x8000000000000000</Keywords>
    <TimeCreated SystemTime=""2022-08-05T21:59:17.390583500Z""/>
    <EventRecordID>135842</EventRecordID>
    <Correlation/>
    <Execution ProcessID=""1428"" ThreadID=""1928""/>
    <Channel>Microsoft-Windows-Sysmon/Operational</Channel>
    <Computer>ACC-10.corp.net</Computer>
    <Security UserID=""S-1-5-18""/>
  </System>
  <EventData>
    <Data Name=""RuleName""/>
    <Data Name=""UtcTime"">2022-08-05 21:59:11.996</Data>
    <Data Name=""ProcessGuid"">{140A6FA9-8EDF-62ED-0000-0010D81B7D01}</Data>
    <Data Name=""ProcessId"">364</Data>
    <Data Name=""Image"">C:\Windows\SysWOW64\rundll32.exe</Data>
    <Data Name=""User"">CORP\Joann.Sims</Data>
    <Data Name=""Protocol"">tcp</Data>
    <Data Name=""Initiated"">true</Data>
    <Data Name=""SourceIsIpv6"">false</Data>
    <Data Name=""SourceIp"">172.17.11.184</Data>
    <Data Name=""SourceHostname"">ACC-10.corp.net</Data>
    <Data Name=""SourcePort"">54365</Data>
    <Data Name=""SourcePortName""/>
    <Data Name=""DestinationIsIpv6"">false</Data>
    <Data Name=""DestinationIp"">73.245.147.162</Data>
    <Data Name=""DestinationHostname"">c-73-245-147-162.hsd1.fl.comcast.net</Data>
    <Data Name=""DestinationPort"">443</Data>
    <Data Name=""DestinationPortName"">https</Data>
  </EventData>
</Event>
",3,364,C:\Windows\SysWOW64\rundll32.exe,CORP\Joann.Sims,true,tcp,172.17.11.184,54365,ACC-10.corp.net,73.245.147.162,443,c-73-245-147-162.hsd1.fl.comcast.net
2022-08-05 22:00:06+00:00,ACC-10,"<Event xmlns=""http://schemas.microsoft.com/win/2004/08/events/event"">
  <System>
    <Provider Name=""Microsoft-Windows-Sysmon"" Guid=""{5770385F-C22A-43E0-BF4C-06F5698FFBD9}""/>
    <EventID>3</EventID>
    <Version>5</Version>
    <Level>4</Level>
    <Task>3</Task>
    <Opcode>0</Opcode>
    <Keywords>0x8000000000000000</Keywords>
    <TimeCreated SystemTime=""2022-08-05T22:00:06.292559800Z""/>
    <EventRecordID>136107</EventRecordID>
    <Correlation/>
    <Execution ProcessID=""1428"" ThreadID=""1928""/>
    <Channel>Microsoft-Windows-Sysmon/Operational</Channel>
    <Computer>ACC-10.corp.net</Computer>
    <Security UserID=""S-1-5-18""/>
  </System>
  <EventData>
    <Data Name=""RuleName""/>
    <Data Name=""UtcTime"">2022-08-05 22:00:01.130</Data>
    <Data Name=""ProcessGuid"">{140A6FA9-8EDF-62ED-0000-0010D81B7D01}</Data>
    <Data Name=""ProcessId"">364</Data>
    <Data Name=""Image"">C:\Windows\SysWOW64\rundll32.exe</Data>
    <Data Name=""User"">CORP\Joann.Sims</Data>
    <Data Name=""Protocol"">tcp</Data>
    <Data Name=""Initiated"">true</Data>
    <Data Name=""SourceIsIpv6"">false</Data>
    <Data Name=""SourceIp"">172.17.11.184</Data>
    <Data Name=""SourceHostname"">ACC-10.corp.net</Data>
    <Data Name=""SourcePort"">54419</Data>
    <Data Name=""SourcePortName""/>
    <Data Name=""DestinationIsIpv6"">false</Data>
    <Data Name=""DestinationIp"">82.144.131.5</Data>
    <Data Name=""DestinationHostname"">5-131.gtt-net.cz</Data>
    <Data Name=""DestinationPort"">443</Data>
    <Data Name=""DestinationPortName"">https</Data>
  </EventData>
</Event>
",3,364,C:\Windows\SysWOW64\rundll32.exe,CORP\Joann.Sims,true,tcp,172.17.11.184,54419,ACC-10.corp.net,82.144.131.5,443,5-131.gtt-net.cz
2022-08-05 22:00:09+00:00,ACC-10,"<Event xmlns=""http://schemas.microsoft.com/win/2004/08/events/event"">
  <System>
    <Provider Name=""Microsoft-Windows-Sysmon"" Guid=""{5770385F-C22A-43E0-BF4C-06F5698FFBD9}""/>
    <EventID>3</EventID>
    <Version>5</Version>
    <Level>4</Level>
    <Task>3</Task>
    <Opcode>0</Opcode>
    <Keywords>0x8000000000000000</Keywords>
    <TimeCreated SystemTime=""2022-08-05T22:00:09.375728800Z""/>
    <EventRecordID>136131</EventRecordID>
    <Correlation/>
    <Execution ProcessID=""1428"" ThreadID=""1928""/>
    <Channel>Microsoft-Windows-Sysmon/Operational</Channel>
    <Computer>ACC-10.corp.net</Computer>
    <Security UserID=""S-1-5-18""/>
  </System>
  <EventData>
    <Data Name=""RuleName""/>
    <Data Name=""UtcTime"">2022-08-05 22:00:04.331</Data>
    <Data Name=""ProcessGuid"">{140A6FA9-8EDF-62ED-0000-0010D81B7D01}</Data>
    <Data Name=""ProcessId"">364</Data>
    <Data Name=""Image"">C:\Windows\SysWOW64\rundll32.exe</Data>
    <Data Name=""User"">CORP\Joann.Sims</Data>
    <Data Name=""Protocol"">tcp</Data>
    <Data Name=""Initiated"">true</Data>
    <Data Name=""SourceIsIpv6"">false</Data>
    <Data Name=""SourceIp"">172.17.11.184</Data>
    <Data Name=""SourceHostname"">ACC-10.corp.net</Data>
    <Data Name=""SourcePort"">54427</Data>
    <Data Name=""SourcePortName""/>
    <Data Name=""DestinationIsIpv6"">false</Data>
    <Data Name=""DestinationIp"">82.144.131.5</Data>
    <Data Name=""DestinationHostname"">5-131.gtt-net.cz</Data>
    <Data Name=""DestinationPort"">443</Data>
    <Data Name=""DestinationPortName"">https</Data>
  </EventData>
</Event>
",3,364,C:\Windows\SysWOW64\rundll32.exe,CORP\Joann.Sims,true,tcp,172.17.11.184,54427,ACC-10.corp.net,82.144.131.5,443,5-131.gtt-net.cz
2022-08-05 22:00:40+00:00,ACC-10,"<Event xmlns=""http://schemas.microsoft.com/win/2004/08/events/event"">
  <System>
    <Provider Name=""Microsoft-Windows-Sysmon"" Guid=""{5770385F-C22A-43E0-BF4C-06F5698FFBD9}""/>
    <EventID>3</EventID>
    <Version>5</Version>
    <Level>4</Level>
    <Task>3</Task>
    <Opcode>0</Opcode>
    <Keywords>0x8000000000000000</Keywords>
    <TimeCreated SystemTime=""2022-08-05T22:00:40.300429300Z""/>
    <EventRecordID>136330</EventRecordID>
    <Correlation/>
    <Execution ProcessID=""1428"" ThreadID=""1928""/>
    <Channel>Microsoft-Windows-Sysmon/Operational</Channel>
    <Computer>ACC-10.corp.net</Computer>
    <Security UserID=""S-1-5-18""/>
  </System>
  <EventData>
    <Data Name=""RuleName""/>
    <Data Name=""UtcTime"">2022-08-05 22:00:34.508</Data>
    <Data Name=""ProcessGuid"">{140A6FA9-8EDF-62ED-0000-0010D81B7D01}</Data>
    <Data Name=""ProcessId"">364</Data>
    <Data Name=""Image"">C:\Windows\SysWOW64\rundll32.exe</Data>
    <Data Name=""User"">CORP\Joann.Sims</Data>
    <Data Name=""Protocol"">tcp</Data>
    <Data Name=""Initiated"">true</Data>
    <Data Name=""SourceIsIpv6"">false</Data>
    <Data Name=""SourceIp"">172.17.11.184</Data>
    <Data Name=""SourceHostname"">ACC-10.corp.net</Data>
    <Data Name=""SourcePort"">54474</Data>
    <Data Name=""SourcePortName""/>
    <Data Name=""DestinationIsIpv6"">false</Data>
    <Data Name=""DestinationIp"">73.245.147.162</Data>
    <Data Name=""DestinationHostname"">c-73-245-147-162.hsd1.fl.comcast.net</Data>
    <Data Name=""DestinationPort"">443</Data>
    <Data Name=""DestinationPortName"">https</Data>
  </EventData>
</Event>
",3,364,C:\Windows\SysWOW64\rundll32.exe,CORP\Joann.Sims,true,tcp,172.17.11.184,54474,ACC-10.corp.net,73.245.147.162,443,c-73-245-147-162.hsd1.fl.comcast.net
2022-08-05 22:00:42+00:00,ACC-10,"<Event xmlns=""http://schemas.microsoft.com/win/2004/08/events/event"">
  <System>
    <Provider Name=""Microsoft-Windows-Sysmon"" Guid=""{5770385F-C22A-43E0-BF4C-06F5698FFBD9}""/>
    <EventID>3</EventID>
    <Version>5</Version>
    <Level>4</Level>
    <Task>3</Task>
    <Opcode>0</Opcode>
    <Keywords>0x8000000000000000</Keywords>
    <TimeCreated SystemTime=""2022-08-05T22:00:42.343682300Z""/>
    <EventRecordID>136331</EventRecordID>
    <Correlation/>
    <Execution ProcessID=""1428"" ThreadID=""1928""/>
    <Channel>Microsoft-Windows-Sysmon/Operational</Channel>
    <Computer>ACC-10.corp.net</Computer>
    <Security UserID=""S-1-5-18""/>
  </System>
  <EventData>
    <Data Name=""RuleName""/>
    <Data Name=""UtcTime"">2022-08-05 22:00:34.538</Data>
    <Data Name=""ProcessGuid"">{140A6FA9-8EDF-62ED-0000-0010D81B7D01}</Data>
    <Data Name=""ProcessId"">364</Data>
    <Data Name=""Image"">C:\Windows\SysWOW64\rundll32.exe</Data>
    <Data Name=""User"">CORP\Joann.Sims</Data>
    <Data Name=""Protocol"">tcp</Data>
    <Data Name=""Initiated"">true</Data>
    <Data Name=""SourceIsIpv6"">false</Data>
    <Data Name=""SourceIp"">172.17.11.184</Data>
    <Data Name=""SourceHostname"">ACC-10.corp.net</Data>
    <Data Name=""SourcePort"">54475</Data>
    <Data Name=""SourcePortName""/>
    <Data Name=""DestinationIsIpv6"">false</Data>
    <Data Name=""DestinationIp"">73.245.147.162</Data>
    <Data Name=""DestinationHostname"">c-73-245-147-162.hsd1.fl.comcast.net</Data>
    <Data Name=""DestinationPort"">443</Data>
    <Data Name=""DestinationPortName"">https</Data>
  </EventData>
</Event>
",3,364,C:\Windows\SysWOW64\rundll32.exe,CORP\Joann.Sims,true,tcp,172.17.11.184,54475,ACC-10.corp.net,73.245.147.162,443,c-73-245-147-162.hsd1.fl.comcast.net
2022-08-05 22:01:14+00:00,ACC-10,"<Event xmlns=""http://schemas.microsoft.com/win/2004/08/events/event"">
  <System>
    <Provider Name=""Microsoft-Windows-Sysmon"" Guid=""{5770385F-C22A-43E0-BF4C-06F5698FFBD9}""/>
    <EventID>3</EventID>
    <Version>5</Version>
    <Level>4</Level>
    <Task>3</Task>
    <Opcode>0</Opcode>
    <Keywords>0x8000000000000000</Keywords>
    <TimeCreated SystemTime=""2022-08-05T22:01:14.410574100Z""/>
    <EventRecordID>136475</EventRecordID>
    <Correlation/>
    <Execution ProcessID=""1428"" ThreadID=""1928""/>
    <Channel>Microsoft-Windows-Sysmon/Operational</Channel>
    <Computer>ACC-10.corp.net</Computer>
    <Security UserID=""S-1-5-18""/>
  </System>
  <EventData>
    <Data Name=""RuleName""/>
    <Data Name=""UtcTime"">2022-08-05 22:01:08.852</Data>
    <Data Name=""ProcessGuid"">{140A6FA9-8EDF-62ED-0000-0010D81B7D01}</Data>
    <Data Name=""ProcessId"">364</Data>
    <Data Name=""Image"">C:\Windows\SysWOW64\rundll32.exe</Data>
    <Data Name=""User"">CORP\Joann.Sims</Data>
    <Data Name=""Protocol"">tcp</Data>
    <Data Name=""Initiated"">true</Data>
    <Data Name=""SourceIsIpv6"">false</Data>
    <Data Name=""SourceIp"">172.17.11.184</Data>
    <Data Name=""SourceHostname"">ACC-10.corp.net</Data>
    <Data Name=""SourcePort"">54477</Data>
    <Data Name=""SourcePortName""/>
    <Data Name=""DestinationIsIpv6"">false</Data>
    <Data Name=""DestinationIp"">82.144.131.5</Data>
    <Data Name=""DestinationHostname"">5-131.gtt-net.cz</Data>
    <Data Name=""DestinationPort"">443</Data>
    <Data Name=""DestinationPortName"">https</Data>
  </EventData>
</Event>
",3,364,C:\Windows\SysWOW64\rundll32.exe,CORP\Joann.Sims,true,tcp,172.17.11.184,54477,ACC-10.corp.net,82.144.131.5,443,5-131.gtt-net.cz
2022-08-05 22:01:14+00:00,ACC-10,"<Event xmlns=""http://schemas.microsoft.com/win/2004/08/events/event"">
  <System>
    <Provider Name=""Microsoft-Windows-Sysmon"" Guid=""{5770385F-C22A-43E0-BF4C-06F5698FFBD9}""/>
    <EventID>3</EventID>
    <Version>5</Version>
    <Level>4</Level>
    <Task>3</Task>
    <Opcode>0</Opcode>
    <Keywords>0x8000000000000000</Keywords>
    <TimeCreated SystemTime=""2022-08-05T22:01:14.410574100Z""/>
    <EventRecordID>136476</EventRecordID>
    <Correlation/>
    <Execution ProcessID=""1428"" ThreadID=""1928""/>
    <Channel>Microsoft-Windows-Sysmon/Operational</Channel>
    <Computer>ACC-10.corp.net</Computer>
    <Security UserID=""S-1-5-18""/>
  </System>
  <EventData>
    <Data Name=""RuleName""/>
    <Data Name=""UtcTime"">2022-08-05 22:01:08.898</Data>
    <Data Name=""ProcessGuid"">{140A6FA9-8EDF-62ED-0000-0010D81B7D01}</Data>
    <Data Name=""ProcessId"">364</Data>
    <Data Name=""Image"">C:\Windows\SysWOW64\rundll32.exe</Data>
    <Data Name=""User"">CORP\Joann.Sims</Data>
    <Data Name=""Protocol"">tcp</Data>
    <Data Name=""Initiated"">true</Data>
    <Data Name=""SourceIsIpv6"">false</Data>
    <Data Name=""SourceIp"">172.17.11.184</Data>
    <Data Name=""SourceHostname"">ACC-10.corp.net</Data>
    <Data Name=""SourcePort"">54478</Data>
    <Data Name=""SourcePortName""/>
    <Data Name=""DestinationIsIpv6"">false</Data>
    <Data Name=""DestinationIp"">82.144.131.5</Data>
    <Data Name=""DestinationHostname"">5-131.gtt-net.cz</Data>
    <Data Name=""DestinationPort"">443</Data>
    <Data Name=""DestinationPortName"">https</Data>
  </EventData>
</Event>
",3,364,C:\Windows\SysWOW64\rundll32.exe,CORP\Joann.Sims,true,tcp,172.17.11.184,54478,ACC-10.corp.net,82.144.131.5,443,5-131.gtt-net.cz
2022-08-05 22:01:57+00:00,ACC-10,"<Event xmlns=""http://schemas.microsoft.com/win/2004/08/events/event"">
  <System>
    <Provider Name=""Microsoft-Windows-Sysmon"" Guid=""{5770385F-C22A-43E0-BF4C-06F5698FFBD9}""/>
    <EventID>3</EventID>
    <Version>5</Version>
    <Level>4</Level>
    <Task>3</Task>
    <Opcode>0</Opcode>
    <Keywords>0x8000000000000000</Keywords>
    <TimeCreated SystemTime=""2022-08-05T22:01:57.303820800Z""/>
    <EventRecordID>136749</EventRecordID>
    <Correlation/>
    <Execution ProcessID=""1428"" ThreadID=""1928""/>
    <Channel>Microsoft-Windows-Sysmon/Operational</Channel>
    <Computer>ACC-10.corp.net</Computer>
    <Security UserID=""S-1-5-18""/>
  </System>
  <EventData>
    <Data Name=""RuleName""/>
    <Data Name=""UtcTime"">2022-08-05 22:01:52.328</Data>
    <Data Name=""ProcessGuid"">{140A6FA9-8EDF-62ED-0000-0010D81B7D01}</Data>
    <Data Name=""ProcessId"">364</Data>
    <Data Name=""Image"">C:\Windows\SysWOW64\rundll32.exe</Data>
    <Data Name=""User"">CORP\Joann.Sims</Data>
    <Data Name=""Protocol"">tcp</Data>
    <Data Name=""Initiated"">true</Data>
    <Data Name=""SourceIsIpv6"">false</Data>
    <Data Name=""SourceIp"">172.17.11.184</Data>
    <Data Name=""SourceHostname"">ACC-10.corp.net</Data>
    <Data Name=""SourcePort"">54571</Data>
    <Data Name=""SourcePortName""/>
    <Data Name=""DestinationIsIpv6"">false</Data>
    <Data Name=""DestinationIp"">73.245.147.162</Data>
    <Data Name=""DestinationHostname"">c-73-245-147-162.hsd1.fl.comcast.net</Data>
    <Data Name=""DestinationPort"">443</Data>
    <Data Name=""DestinationPortName"">https</Data>
  </EventData>
</Event>
",3,364,C:\Windows\SysWOW64\rundll32.exe,CORP\Joann.Sims,true,tcp,172.17.11.184,54571,ACC-10.corp.net,73.245.147.162,443,c-73-245-147-162.hsd1.fl.comcast.net
2022-08-05 22:01:58+00:00,ACC-10,"<Event xmlns=""http://schemas.microsoft.com/win/2004/08/events/event"">
  <System>
    <Provider Name=""Microsoft-Windows-Sysmon"" Guid=""{5770385F-C22A-43E0-BF4C-06F5698FFBD9}""/>
    <EventID>3</EventID>
    <Version>5</Version>
    <Level>4</Level>
    <Task>3</Task>
    <Opcode>0</Opcode>
    <Keywords>0x8000000000000000</Keywords>
    <TimeCreated SystemTime=""2022-08-05T22:01:58.339936200Z""/>
    <EventRecordID>136750</EventRecordID>
    <Correlation/>
    <Execution ProcessID=""1428"" ThreadID=""1928""/>
    <Channel>Microsoft-Windows-Sysmon/Operational</Channel>
    <Computer>ACC-10.corp.net</Computer>
    <Security UserID=""S-1-5-18""/>
  </System>
  <EventData>
    <Data Name=""RuleName""/>
    <Data Name=""UtcTime"">2022-08-05 22:01:53.555</Data>
    <Data Name=""ProcessGuid"">{140A6FA9-8EDF-62ED-0000-0010D81B7D01}</Data>
    <Data Name=""ProcessId"">364</Data>
    <Data Name=""Image"">C:\Windows\SysWOW64\rundll32.exe</Data>
    <Data Name=""User"">CORP\Joann.Sims</Data>
    <Data Name=""Protocol"">tcp</Data>
    <Data Name=""Initiated"">true</Data>
    <Data Name=""SourceIsIpv6"">false</Data>
    <Data Name=""SourceIp"">172.17.11.184</Data>
    <Data Name=""SourceHostname"">ACC-10.corp.net</Data>
    <Data Name=""SourcePort"">54572</Data>
    <Data Name=""SourcePortName""/>
    <Data Name=""DestinationIsIpv6"">false</Data>
    <Data Name=""DestinationIp"">73.245.147.162</Data>
    <Data Name=""DestinationHostname"">c-73-245-147-162.hsd1.fl.comcast.net</Data>
    <Data Name=""DestinationPort"">443</Data>
    <Data Name=""DestinationPortName"">https</Data>
  </EventData>
</Event>
",3,364,C:\Windows\SysWOW64\rundll32.exe,CORP\Joann.Sims,true,tcp,172.17.11.184,54572,ACC-10.corp.net,73.245.147.162,443,c-73-245-147-162.hsd1.fl.comcast.net
